"","ttext","date","isretweet","retweetcount","favoritecount","score","delivery","location","duplicate"
"327","anandkbajaj Zomato swiggy_in UberEats SrBachchan FDAfood Must be posh flies","2019-05-31 02:30:50","FALSE","0","0","1","swiggy","banglore",FALSE
"328","Off late .swiggy_in is also adding peak hour deliver charges .SwiggyCares ","2019-05-31 02:21:43","FALSE","0","0","0","swiggy","banglore",FALSE
"329","kunalb11 A society struggling to make ends meet will prioritize basic necessities, they already have the time. Nob ","2019-05-30 23:34:58","FALSE","0","1","-1","swiggy","banglore",FALSE
"330","Vigneshwar Uber swiggy_in DunzoIt GooglePayIndia instagram Twitter AmazonKindle No, Progressed from good mo ","2019-05-30 23:07:46","FALSE","0","2","0","swiggy","banglore",FALSE
"331","zomatocare ZomatoIN MouthShut deepigoyal cricketworldcup ICC I will ensure many Indians stop using ur third c ","2019-05-30 22:24:44","FALSE","0","0","0","swiggy","banglore",FALSE
"332","zomatocare ZomatoIN MouthShut deepigoyal cricketworldcup ICC Your customers and trust restaurants people more ","2019-05-30 22:21:47","FALSE","0","0","1","swiggy","banglore",FALSE
"333","iipalzz squintneon UberEats_IND Someone is talking about swiggy . It's worst of all. You can't cancel the order ","2019-05-30 20:55:07","FALSE","0","0","-1","swiggy","banglore",FALSE
"334","abhijitbangera swiggy_in SwiggyCares abhijitbangera turns out SwiggyCares has a unique offer model. I'm super ","2019-05-30 19:20:15","FALSE","0","0","1","swiggy","banglore",FALSE
"335","SwiggyCares I do swiggy often if I come late or on guest arriving. Never encountered with such issues. It s surpri ","2019-05-30 18:57:42","FALSE","0","0","-2","swiggy","banglore",FALSE
"336","vkrmjn SwiggyCares swiggy_in KParbat Isnt that a dish demand ? Swiggy dont serve anything on free!! They must have charged for this.","2019-05-30 18:42:01","FALSE","0","1","1","swiggy","banglore",FALSE
"337","RT vkrmjn: Cockroach in food order on Swiggy. Restaurant Kailash parbat SwiggyCares swiggy_in KParbat ","2019-05-30 18:40:35","TRUE","7","0","0","swiggy","banglore",TRUE
"338","swiggy_in In which address I should send back this sh**t ? I think HomelyIndia ElectronicCity is good place for ","2019-05-30 18:10:54","FALSE","0","0","1","swiggy","banglore",FALSE
"339","swiggy_in SwiggyCares a total disappointment. Cheaters. Money is their food. Total crap. No commitment towards cu ","2019-05-30 17:43:40","FALSE","0","0","-2","swiggy","banglore",FALSE
"340","swiggy_in Why? To wait for 2 hours for food and finally end up staying hungry as you guys fed your executives with ","2019-05-30 17:36:39","FALSE","0","0","0","swiggy","banglore",FALSE
"341","swiggy_in ordered on swiggy, food received was not as in the menu, i chat with ur bot, gave feedback on order, in ","2019-05-30 17:32:44","FALSE","0","0","0","swiggy","banglore",FALSE
"342","SwiggyCares swiggy_in y no single tweet from your side regarding our Nesamani ??
Pray_for_Neasamani expecting a ","2019-05-30 17:31:28","FALSE","0","2","-1","swiggy","banglore",FALSE
"343","UberEats_IND BTW, got my dinner from swiggy, thanks.","2019-05-30 17:28:24","FALSE","0","0","0","swiggy","banglore",FALSE
"344","Very minimum quantity recieved from swiggy
Worst experience
swiggy_in 
SwiggyCares ","2019-05-30 17:20:52","FALSE","0","1","0","swiggy","banglore",FALSE
"345","RT vkrmjn: Cockroach in food order on Swiggy. Restaurant Kailash parbat SwiggyCares swiggy_in KParbat ","2019-05-30 17:19:23","TRUE","7","0","0","swiggy","banglore",TRUE
"346","RT vkrmjn: Cockroach in food order on Swiggy. Restaurant Kailash parbat SwiggyCares swiggy_in KParbat ","2019-05-30 17:14:54","TRUE","7","0","0","swiggy","banglore",TRUE
"347","Cockroach in food order on Swiggy. Restaurant Kailash parbat SwiggyCares swiggy_in KParbat ","2019-05-30 17:06:17","FALSE","7","6","0","swiggy","banglore",FALSE
"348","SwiggyCares swiggy_in I would prefer a call on my number which I have DM'd you. 

You are billion dollar company ","2019-05-30 17:03:40","FALSE","0","0","1","swiggy","banglore",FALSE
"349","Swiggy .worst service from you and there is no customer care representative to response for the queries .I have ord ","2019-05-30 17:02:51","FALSE","0","3","-2","swiggy","banglore",FALSE
"350","SwiggyCares Hey Swiggy, cant you just remove auto detect for new address? I am trying to add new location but you ","2019-05-30 16:55:57","FALSE","0","0","0","swiggy","banglore",FALSE
"351","Here is my bad exp of ordering from swiggy_in SwiggyCares and its delivery partner Red Box HSR. I happen to order ","2019-05-30 16:54:02","FALSE","0","2","-1","swiggy","banglore",FALSE
"352","Dipen_Jack SwiggyCares Hi , i am from Swiggy technical team. Can you please DM your contact number or emailId. Will come back on this.","2019-05-30 16:48:41","FALSE","0","0","0","swiggy","banglore",FALSE
"353","SwiggyCares swiggy_in 
Hello Swiggy,
Please ensure that below order gets delivered. Your customer care colleague ","2019-05-30 16:26:09","FALSE","0","0","0","swiggy","banglore",FALSE
"354","swiggy_in  out ,UberEats_IND in my mobile .","2019-05-30 16:23:46","FALSE","0","0","0","swiggy","banglore",FALSE
"355","shikhalakhani92 Also, they simply reply we refund the money and add tip to swiggy balance.. 

They really need to ","2019-05-30 16:18:57","FALSE","0","0","1","swiggy","banglore",FALSE
"356","RT MyPondicherry: Enjoy delicious and mouth watering waffles at your home from Cream and Fudge. You can place your order on Swiggy, Zomato","2019-05-30 16:14:48","TRUE","1","0","1","swiggy","banglore",FALSE
"357","Enjoy delicious and mouth watering waffles at your home from Cream and Fudge. You can place your order on Swiggy, Z ","2019-05-30 16:12:12","FALSE","1","3","1","swiggy","banglore",FALSE
"358","SwiggyCares Two days it's been a lot of issue with swiggy Hyderabad. There have been delay. There have been surge ","2019-05-30 16:08:13","FALSE","0","0","-2","swiggy","banglore",FALSE
"359","I think ur sql query needs to be modified. I don't think the surname of this person is ""null""   swiggy_in ","2019-05-30 16:07:19","FALSE","0","0","0","swiggy","banglore",FALSE
"360","So all restaurant in swiggy have high demand???

Surge pricing in all restaurant!!","2019-05-30 16:02:59","FALSE","0","1","0","swiggy","banglore",FALSE
"361","swiggy_in SwiggyCares you guys should move away from single use plastic containers. Think of how much plastic was ","2019-05-30 15:49:50","FALSE","0","0","0","swiggy","banglore",FALSE
"362","miteshprathod swiggy ZomatoIN Happened with me twice.","2019-05-30 15:48:12","FALSE","0","0","0","swiggy","banglore",FALSE
"363","YourStoryCo Swiggy's hygiene rating is a joke...","2019-05-30 15:33:41","FALSE","0","0","-1","swiggy","banglore",FALSE
"364","swiggy_in SwiggyCares I have ordered from swiggy and before delivering it's been noted as delivered and I'm waiti ","2019-05-30 15:33:26","FALSE","0","0","0","swiggy","banglore",FALSE
"365","swiggy_in swiggy app is not working??","2019-05-30 15:32:13","FALSE","0","0","0","swiggy","banglore",FALSE
"366","SwiggyCares Will be grateful swiggy_in  if it's possible ?","2019-05-30 14:47:56","FALSE","0","0","1","swiggy","banglore",FALSE
"367","Hi swiggy_in can I pre-order food at railway station ? Traveling from Mumbai to jodhpur, want swiggy order at Ahmedabad station.","2019-05-30 14:39:47","FALSE","0","0","0","swiggy","banglore",FALSE
"368","RT iamsabareesh: SwiggyCares swiggy_in poor and pathetic service, its been 70 mins since i placed my order 42297157434. If you cant del","2019-05-30 14:11:06","TRUE","1","0","-2","swiggy","banglore",FALSE
"369","swiggy_in SwiggyCares this is the 2nd time it is happening to me!!! Noting has been corrected from ur end.","2019-05-30 14:08:33","FALSE","0","0","0","swiggy","banglore",FALSE
"370","SwiggyCares swiggy_in poor and pathetic service, its been 70 mins since i placed my order 42297157434. If you ca ","2019-05-30 14:07:16","FALSE","1","0","-2","swiggy","banglore",FALSE
"371","SwiggyCares swiggy_in  yesterday i ordered food.. It was not delivered post 2 hours.. Restaurant people say we di ","2019-05-30 14:03:59","FALSE","0","0","0","swiggy","banglore",FALSE
"372","7Deals24 Any offer if we dont have swiggy super subscription.","2019-05-30 13:59:41","FALSE","0","0","1","swiggy","banglore",FALSE
"373","SwiggyCares Still the above said Pista house haleem(exclusive delivery partner is SWIGGY) is not listed in the app ","2019-05-30 13:59:26","FALSE","0","0","0","swiggy","banglore",FALSE
"374","RT saptarshipr: We, SwiggyDesign are starting a brand new series on  IGTV where we feature one of our designers every few days. Its time","2019-05-30 13:42:26","TRUE","3","0","0","swiggy","banglore",TRUE
"375","swiggy_in SwiggyCares Have been charged twice by cash &amp; by credit card for the same food order. Your customer car ","2019-05-30 13:38:38","FALSE","0","0","0","swiggy","banglore",FALSE
"376","notrueindian At least they have mentioned the cutoff. Previously Swiggy had 40% off offer for which the maximum wa ","2019-05-30 13:37:26","FALSE","0","1","0","swiggy","banglore",FALSE
"377","RT zodiki_darkim: SWIGGY NIGHTMARE. Made an order at 12.55 today. After trying to track my food for 2.5 hours the delivery guy said he won","2019-05-30 12:42:17","TRUE","4","0","0","swiggy","banglore",FALSE
"378","zomatocare I always prefer zomato more than swiggy... I think for this reason you guys are charging me for that...","2019-05-30 12:27:59","FALSE","0","0","1","swiggy","banglore",FALSE
"379","swiggy_in True that !","2019-05-30 12:18:07","FALSE","0","1","0","swiggy","banglore",FALSE
"380","swiggy_in SwiggyCares can you please explain why swiggy is charging more than the actual price of the shop?
as in ","2019-05-30 12:14:29","FALSE","0","0","0","swiggy","banglore",FALSE
"381","Good food is always an instant mood booster. Even when you have had a bad day, a spoonful of our spicy and drool-wo ","2019-05-30 11:55:25","FALSE","0","0","0","swiggy","banglore",FALSE
"382","a7818k swiggy_in SwiggyCares They r running out of offers ..use uber","2019-05-30 11:44:17","FALSE","0","0","0","swiggy","banglore",FALSE
"383","swiggy_in all the way &lt;3
Go vote! ","2019-05-30 11:40:34","FALSE","0","0","0","swiggy","banglore",FALSE
"384","RT saptarshipr: We, SwiggyDesign are starting a brand new series on  IGTV where we feature one of our designers every few days. Its time","2019-05-30 11:21:13","TRUE","3","0","0","swiggy","banglore",TRUE
"385","Zomato had received a wrong order as u can see it was someone else order from swiggy and sent to me yet the restau ","2019-05-30 11:11:05","FALSE","0","0","-1","swiggy","banglore",FALSE
"386","akshay14793 Mainly adding money in Paytm using UPI Transactions. debit and credit card in hotels,petrol bunks and ","2019-05-30 11:06:47","FALSE","0","0","0","swiggy","banglore",FALSE
"387","SwiggyCares worst oily food delivered but swiggy just apologised trusting brand and rating v order but still swigg ","2019-05-30 11:01:20","FALSE","0","1","0","swiggy","banglore",FALSE
"388","SwiggyCares swiggy_in Placed order and amount was debited from my account but order isn't placed. Paid using PhonePe_ PhonePeSupport","2019-05-30 10:55:41","FALSE","0","0","0","swiggy","banglore",FALSE
"389","tyrantasorus Totally relatable. Mine have discovered the Swiggy/zomato ecosystem. They are just fascinated by it!","2019-05-30 10:50:48","FALSE","0","0","0","swiggy","banglore",FALSE
"390","SwiggyCares swiggy_in The quantity of the same juice ordered yesterday and today is very less. Please look into t ","2019-05-30 10:34:54","FALSE","0","0","0","swiggy","banglore",FALSE
"391","zomatocare hey zomatocare ZomatoIN imposter wer is my money..bunch of thieves..tere baap ka paisa nahi hai tht u ","2019-05-30 10:14:57","FALSE","0","0","0","swiggy","banglore",FALSE
"392","ysuryak StarSportsIndia The south too remembers. All Swiggy ads.","2019-05-30 10:07:53","FALSE","0","1","0","swiggy","banglore",FALSE
"393","RT MadRaoBdr: subway Ecity BLR giving extra free protein only to those who can digest it as worms in veg subs foods eathealthy swiggy","2019-05-30 10:05:39","TRUE","1","0","1","swiggy","banglore",FALSE
"394","We, SwiggyDesign are starting a brand new series on  IGTV where we feature one of our designers every few days. It ","2019-05-30 10:02:28","FALSE","3","41","0","swiggy","banglore",FALSE
"395","akshay14793 Swiggy/zomato/IRCTC/adding money for paytm","2019-05-30 10:00:48","FALSE","0","0","0","swiggy","banglore",FALSE
"396","RT zodiki_darkim: SWIGGY NIGHTMARE. Made an order at 12.55 today. After trying to track my food for 2.5 hours the delivery guy said he won","2019-05-30 09:35:11","TRUE","4","0","0","swiggy","banglore",TRUE
"397","RT zodiki_darkim: SWIGGY NIGHTMARE. Made an order at 12.55 today. After trying to track my food for 2.5 hours the delivery guy said he won","2019-05-30 09:34:36","TRUE","4","0","0","swiggy","banglore",TRUE
"398","SWIGGY NIGHTMARE. Made an order at 12.55 today. After trying to track my food for 2.5 hours the delivery guy said h ","2019-05-30 09:33:49","FALSE","4","6","-1","swiggy","banglore",FALSE
"399","akshay14793 For Online purchases ( Ecom)
AC bar 
Supermarket
Ordering food online (Swiggy)
Pay bills online (Inter ","2019-05-30 09:32:44","FALSE","0","0","0","swiggy","banglore",FALSE
"400","Stir fried chilli Paneer 'n' Quinoa Brown Rice - tasty and healthy
freshmenuindia acha laga khake..  Thanks ","2019-05-30 09:28:13","FALSE","0","3","-1","swiggy","banglore",FALSE
"401","amitbhawani swiggy_in ZomatoIN There is no issue in Bangalore","2019-05-30 09:25:44","FALSE","0","0","-2","swiggy","banglore",FALSE
"402","RT adityakothari: My day : 

Taking an Uber to office, ordering food from swiggy_in, sent a signed document to dad through DunzoIt, pai","2019-05-30 09:05:11","TRUE","3","0","0","swiggy","banglore",TRUE
"403","Initially I thought there is something wrong with my mobile time. Then I realised that it was wrong with swiggy. Pl ","2019-05-30 07:31:28","FALSE","0","1","-2","swiggy","banglore",FALSE
"404","ganeshsiddam SwiggyCares I think they have become like Airtel or some other companies which once thought that the ","2019-05-30 07:28:30","FALSE","0","0","1","swiggy","banglore",FALSE
"405","vijayshekhar Zomato It should be there for UberEats_IND  &amp; swiggy_in as well","2019-05-30 07:21:45","FALSE","0","5","1","swiggy","banglore",FALSE
"406","ganeshsiddam swiggy_in varunkrish geekyranjit Free delivery is fr minimum order value of rs.,99 .. I guess so","2019-05-30 06:59:21","FALSE","0","0","1","swiggy","banglore",FALSE
"407","RT ROALY: Many hoteliers have seen the long term threat Swiggy and other online food aggregators pose for their business. KHRA - Kerala Ho","2019-05-30 06:56:57","TRUE","3","0","-1","swiggy","banglore",FALSE
"408","swiggy_in what do you have in response to UberEats ? 
HomeAdvantageWithEats
WorldCup2019","2019-05-30 06:47:45","FALSE","0","1","0","swiggy","banglore",FALSE
"409","RT ghoshatonu: swiggy swiggycare waiting for the order for over 1 hour. Executive yet to be assigned. Restaurant still cooking. No execu","2019-05-30 06:45:58","TRUE","1","0","-1","swiggy","banglore",FALSE
"410","ganeshsiddam SwiggyCares Your order value is less than  99 bro. And this swiggy executive couldn't see that. Fre ","2019-05-30 06:45:03","FALSE","0","0","0","swiggy","banglore",FALSE
"411","Those 'delivery guys', ferrying food and what not, have aspirations, like any of us. They want to own a car, they w ","2019-05-30 06:39:42","FALSE","0","0","2","swiggy","banglore",FALSE
"412","thebitmonk manik_me swiggy_in Hahahaha. Do you want me to get food for you, manik_me? ","2019-05-30 06:34:29","FALSE","0","1","0","swiggy","banglore",FALSE
"413","manik_me swiggy_in All good delivery apps seem to be after your food :)","2019-05-30 06:32:57","FALSE","0","2","1","swiggy","banglore",FALSE
"414","Cricket season is not over yet enjoy this ICC world cup 2019 with the different tastes from  Samosa Singh  .... ","2019-05-30 06:14:52","FALSE","0","0","1","swiggy","banglore",FALSE
"415","RT adityakothari: My day : 

Taking an Uber to office, ordering food from swiggy_in, sent a signed document to dad through DunzoIt, pai","2019-05-30 06:10:28","TRUE","3","0","0","swiggy","banglore",TRUE
"416","manik_me DunzoIt swiggy_in Given up on Dunzo long back. Now only if its absolute necessary I order.","2019-05-30 06:09:41","FALSE","0","1","0","swiggy","banglore",FALSE
"417","Promoting swiggy ? ","2019-05-30 06:03:43","FALSE","0","0","0","swiggy","banglore",FALSE
"418","The 'delivery guys' have aspirations too,  like any of us. They want to own cars,  they want to travel,  they want ","2019-05-30 05:20:21","FALSE","0","1","2","swiggy","banglore",FALSE
"419","swiggy_in SwiggyCares I'm referring to the orders which had ETAs of less than 40 mins but still take an hour or m ","2019-05-30 05:14:52","FALSE","0","0","0","swiggy","banglore",FALSE
"420","swiggy_in SwiggyCares Why is it that every order these days is taking almost an hour to get delivered, including ","2019-05-30 05:12:53","FALSE","0","0","0","swiggy","banglore",FALSE
"421","swiggy_in SwiggyCares 
Deducted money from my account and never processed the order. ScamAlert 
Contacted them and no response.","2019-05-30 04:53:17","FALSE","0","1","-2","swiggy","banglore",FALSE
"422","Smoor chocolates bangalore is my fav foodplace n this time I foodstyled n shot their strawberry sesame macarons. a ","2019-05-30 04:12:49","FALSE","0","1","1","swiggy","banglore",FALSE
"423","RT iamAdiga: So I order Ragi Mudde with veg  from swiggy and I get free upgrade to chicken curry. Problem is I have been a vegetarian all","2019-05-30 03:22:41","TRUE","5","0","0","swiggy","banglore",FALSE
"424","swiggy_in Pay your employees a better wage if you want me to be your customer (I'm not yet). ","2019-05-30 03:07:17","FALSE","0","0","1","swiggy","banglore",FALSE
"425","SwiggyCares swiggy_in team, again your failed to understand and he thinks customers can eat feedback in place of ","2019-05-29 20:00:17","FALSE","0","0","-1","swiggy","banglore",FALSE
"426","swiggy_in needs a ""My Delivery exec was a dick"" button. Twice in one day!","2019-05-29 19:44:00","FALSE","0","0","-1","swiggy","banglore",FALSE
"427","StarSportsIndia Swiggy all the way!","2019-05-29 19:42:30","FALSE","0","2","0","swiggy","banglore",FALSE
"428","Thank you zomatocare Zomato swiggy_in EconomicTimes timesofindia
BangaloreMirror LBBIndia the_hindu
Appreci ","2019-05-29 18:28:10","FALSE","0","10","1","swiggy","banglore",FALSE
"429","RT thatmaidengirl: Very conveniently swiggy_in said that they will assure better services in the future and when I demanded for a refund","2019-05-29 18:04:50","TRUE","1","0","4","swiggy","banglore",FALSE
"430","drshamamohd More people have joined swiggy .everywhere you see across cities young and old running enthusiastically for swiggy.","2019-05-29 18:02:22","FALSE","0","0","1","swiggy","banglore",FALSE
"431","Jsachinbohra SwiggyCares swiggy_in Tech failure stops Swiggy from recognizing an order not confirmed for more th ","2019-05-29 17:46:46","FALSE","0","1","-1","swiggy","banglore",FALSE
"432","ZomatoIN swiggy_in UberEats_IND  Do you people provide any kind of guidelines to your delivery boys. They have b ","2019-05-29 17:24:59","FALSE","0","0","0","swiggy","banglore",FALSE
"433","Even no need to wait for promotion code to apply unlike d swiggy .","2019-05-29 17:15:51","FALSE","0","0","-1","swiggy","banglore",FALSE
"434","Hi swiggy_in I have requested to remove my account some 30 days ago but its not done yet. Please remove my account ","2019-05-29 17:14:21","FALSE","0","0","0","swiggy","banglore",FALSE
"435","Uber_Support Btw should I change I change my phone too? Better I would change my preferred food app to Zomato or S ","2019-05-29 17:13:52","FALSE","0","0","1","swiggy","banglore",FALSE
"436","mguhanm146 Ellarkum adhu teriyum.. Zomato Swiggy Ubereats appidi dhan .. appidi dhan they can make money and pay t ","2019-05-29 17:12:22","FALSE","0","0","0","swiggy","banglore",FALSE
"437","Amount debited from account but asking me to pay again swiggy_in SwiggyCares  ..need solution facing thse kind of ","2019-05-29 17:10:03","FALSE","0","1","0","swiggy","banglore",FALSE
"438","There is a evident proof I submitted for swiggy price and restaurant offline price for the same item.  What else yo ","2019-05-29 16:59:47","FALSE","2","1","0","swiggy","banglore",FALSE
"439","Very conveniently swiggy_in said that they will assure better services in the future and when I demanded for a ref ","2019-05-29 16:47:48","FALSE","1","1","3","swiggy","banglore",FALSE
"440","swiggy_in SwiggyCares great Cheating by swiggy. Now we got the point how you guys running business. Great partner ","2019-05-29 16:40:16","FALSE","0","0","1","swiggy","banglore",FALSE
"441","swiggy_in SwiggyCares Now, between swiggy_in and GooglePayIndia, who is supposed to solve my problem? ","2019-05-29 16:31:17","FALSE","0","0","-1","swiggy","banglore",FALSE
"442","iamAdiga swiggy_in SwiggyCares Njoy.. swiggy mudde.. ","2019-05-29 16:28:27","FALSE","0","0","0","swiggy","banglore",FALSE
"443","swiggy_in  pathetic customer service I face some or the other issue in every 2 orders I place. Today I placed an o ","2019-05-29 16:20:43","FALSE","0","0","-2","swiggy","banglore",FALSE
"444","BanUbereatsIndia UberEats_IND 
Worst customer service, worst support.
ZomatoIN zomatocare swiggy_in ","2019-05-29 16:16:34","FALSE","0","0","-2","swiggy","banglore",FALSE
"445","SwiggyCares 2 hours waiting for a order that didn't come, and no one from swiggy contacted me to tell me it was a ","2019-05-29 16:09:26","FALSE","0","0","-1","swiggy","banglore",FALSE
"446","RT iamAdiga: So I order Ragi Mudde with veg  from swiggy and I get free upgrade to chicken curry. Problem is I have been a vegetarian all","2019-05-29 16:01:18","TRUE","5","0","0","swiggy","banglore",TRUE
"447","RT iamAdiga: So I order Ragi Mudde with veg  from swiggy and I get free upgrade to chicken curry. Problem is I have been a vegetarian all","2019-05-29 16:00:40","TRUE","5","0","0","swiggy","banglore",TRUE
"448","Swiggy mobile van ads ","2019-05-29 15:56:38","FALSE","0","0","0","swiggy","banglore",FALSE
"449","So I order Ragi Mudde with veg  from swiggy and I get free upgrade to chicken curry. Problem is I have been a veget ","2019-05-29 15:54:39","FALSE","5","17","0","swiggy","banglore",FALSE
"450","swiggy_in SwiggyCares what is happening here, 1 hour and still not assigned delivery executive. even cc team not ","2019-05-29 15:48:20","FALSE","0","0","0","swiggy","banglore",FALSE
"451","ZomatoIN 1511183182 order no. paid but order not delivered..rather reasoned as rejected as executive cdn reach..ar ","2019-05-29 15:43:57","FALSE","0","0","-1","swiggy","banglore",FALSE
"452","Why is swiggy_in losing its standards by each day. Twice in two weeks my orders haven't been up to the mark. Both ","2019-05-29 15:37:24","FALSE","1","4","-1","swiggy","banglore",FALSE
"453","That delivery guy is having chicken in his mouth and telling sorry..This is ridiculous and insane..Being in fast fo ","2019-05-29 15:11:07","FALSE","0","0","0","swiggy","banglore",FALSE
"454","SwiggyCares I have ordered chicken momos sauzy type in swiggy redbox Georgetown branch in app it was showing it w ","2019-05-29 15:11:01","FALSE","0","0","0","swiggy","banglore",FALSE
"455","SwiggyCares swiggy_in please investigate this matter and get me my food delivered ASAP! This kind of service was ","2019-05-29 15:02:45","FALSE","0","0","0","swiggy","banglore",FALSE
"456","SwiggyCares swiggy_in, I placed my order at 8 pm. After placing my order it was showing 40 minutes remaining. The ","2019-05-29 15:01:37","FALSE","0","0","0","swiggy","banglore",FALSE
"457","swiggy_in nowadays your services are very worsrt...

Today I'm waiting for lunch nearly 1 hour but not receive finally.","2019-05-29 14:12:51","FALSE","0","0","0","swiggy","banglore",FALSE
"458","RT PranSaab: My favourite timepass...

Looking at different different yummy Food items in Swiggy and Zomato....and then not ordering anyth","2019-05-29 13:38:20","TRUE","3","0","0","swiggy","banglore",FALSE
"459","SwiggyCares  swiggy_in  plzz change swiggy DE pay... New pay is very less","2019-05-29 13:38:11","FALSE","0","0","0","swiggy","banglore",FALSE
"460","RT ved_a: True for India also - ","2019-05-29 13:18:26","TRUE","1","0","0","swiggy","banglore",FALSE
"461","karthiks swiggy_in Why? It should be factored in the promise they give you and they should stick to it. How the l ","2019-05-29 13:13:00","FALSE","0","1","1","swiggy","banglore",FALSE
"462","nandanreddy I had a plan to increase traffic to swiggy, Can I have your email address","2019-05-29 13:00:37","FALSE","0","0","0","swiggy","banglore",FALSE
"463","RT PranSaab: My favourite timepass...

Looking at different different yummy Food items in Swiggy and Zomato....and then not ordering anyth","2019-05-29 12:53:28","TRUE","3","0","0","swiggy","banglore",TRUE
"464","RT sayantani_de: Hey swiggy_in SwiggyCares check this below order details the delivery guy was abusing me just now I complained by conta","2019-05-29 12:53:07","TRUE","2","0","-1","swiggy","banglore",FALSE
"465","RT PranSaab: My favourite timepass...

Looking at different different yummy Food items in Swiggy and Zomato....and then not ordering anyth","2019-05-29 12:52:25","TRUE","3","0","0","swiggy","banglore",TRUE
"466","My favourite timepass...

Looking at different different yummy Food items in Swiggy and Zomato....and then not ordering anything ","2019-05-29 12:49:48","FALSE","3","15","0","swiggy","banglore",FALSE
"467","StarSportsIndia Awesome stuff swiggy_in :)","2019-05-29 11:56:23","FALSE","0","0","1","swiggy","banglore",FALSE
"468","harshamjty Are you running a scam company? 1stly, I was verbally abused by your delivery exec &amp; 2ndly, the orders ","2019-05-29 11:51:07","FALSE","0","0","-2","swiggy","banglore",FALSE
"469","I would like to add my friend's restorent to swiggy_in but not finding user friendly procedure. 
I am not finding ","2019-05-29 11:45:33","FALSE","0","1","2","swiggy","banglore",FALSE
"470","EricaDsouza9 swiggy_in UberEats Zomato Thank God you are bringing up this issue!","2019-05-29 11:38:51","FALSE","0","1","0","swiggy","banglore",FALSE
"471","swiggy_in strike in Hyderabad! Only after you ask to contact support via app they tell you this!!!","2019-05-29 11:35:58","FALSE","0","0","0","swiggy","banglore",FALSE
"472","StarSportsIndia Swiggy","2019-05-29 11:34:15","FALSE","0","0","0","swiggy","banglore",FALSE
"473","RT dhanyarajendran: Swiggy food delivery executives in Kochi protest over pay cuts. Swiggy says their operations not hit, but scores are p","2019-05-29 11:24:21","TRUE","7","0","-1","swiggy","banglore",FALSE
"474","HEY Uber_India, amazonIN, oyorooms and dominos_india Y U NO getsimpl  KeepItSimpl swiggy_in","2019-05-29 11:22:38","FALSE","0","0","-1","swiggy","banglore",FALSE
"475","BinLaydy Ayyo. Hugs!!! Please eat something. Can't you swiggy? :(","2019-05-29 11:17:11","FALSE","0","0","0","swiggy","banglore",FALSE
"476","RT thenewsminute: Swiggy food delivery executives in Kochi protest over pay cuts ","2019-05-29 11:11:14","TRUE","1","0","-1","swiggy","banglore",FALSE
"477","Swiggy food delivery executives in Kochi protest over pay cuts ","2019-05-29 11:10:00","FALSE","1","3","-1","swiggy","banglore",FALSE
"478","Swiggy food delivery executives in Kochi protest over pay cuts. Swiggy says their operations not hit, but scores ar ","2019-05-29 11:03:32","FALSE","7","31","-1","swiggy","banglore",FALSE
"479","atitvaidya swiggy_in These guys are getting worse day by day .... once you start doing good business they dont see the quality anymore","2019-05-29 10:58:13","FALSE","0","0","0","swiggy","banglore",FALSE
"480","StarSportsIndia Swiggy","2019-05-29 10:55:52","FALSE","0","0","0","swiggy","banglore",TRUE
"481","RT ROALY: Many hoteliers have seen the long term threat Swiggy and other online food aggregators pose for their business. KHRA - Kerala Ho","2019-05-29 10:53:06","TRUE","3","0","-1","swiggy","banglore",TRUE
"482","swiggy_in SwiggyCares after an hour of ordering food ,delivery guy's number is switched off . I get sympathy with ","2019-05-29 10:43:31","FALSE","0","0","0","swiggy","banglore",FALSE
"483","RT Aruthamizh: satish_g swiggy_in SwiggyCares U r right bro ...many of them experiencing the same ..fraudsuperswiggy","2019-05-29 10:42:55","TRUE","2","0","1","swiggy","banglore",FALSE
"484","RT satish_g: Dear swiggy_in SwiggyCares why u r charging higher for super users? Following snapshots r of order 4m same restaurant,being","2019-05-29 10:42:35","TRUE","11","0","1","swiggy","banglore",FALSE
"485","Thanks so much for the reassurance swiggy_in SwiggyCares , really appreciated.  However whatever you are doing is ","2019-05-29 09:35:16","FALSE","0","0","2","swiggy","banglore",FALSE
"486","myGate_in Got the notification that validated entries have been introduced and the ad shows swiggy app. But when I ","2019-05-29 09:22:41","FALSE","0","0","0","swiggy","banglore",FALSE
"487","satish_g swiggy_in SwiggyCares How did you find this?","2019-05-29 09:21:38","FALSE","0","0","0","swiggy","banglore",FALSE
"488","swiggy_in SwiggyCares Need help w.r.t. Order no 42192929766. Your in app support is pathetic and not helpful at ","2019-05-29 08:56:27","FALSE","0","0","0","swiggy","banglore",FALSE
"489","StarSportsIndia Swiggy.","2019-05-29 08:52:43","FALSE","0","0","0","swiggy","banglore",FALSE
"490","swiggy_in SwiggyCares My order no - 42192397687. Your delivery is behaving rudely with customers. He does not int ","2019-05-29 08:44:46","FALSE","0","0","-1","swiggy","banglore",FALSE
"491","swiggy_in SwiggyCares My order no is 42192397687.Order value is Rs.390/- I gave to Rs.500/- to your delivery pers ","2019-05-29 08:38:53","FALSE","0","0","-1","swiggy","banglore",FALSE
"492","RT satish_g: Dear swiggy_in SwiggyCares why u r charging higher for super users? Following snapshots r of order 4m same restaurant,being","2019-05-29 08:31:58","TRUE","11","0","1","swiggy","banglore",TRUE
