"","ttext","date","isretweet","retweetcount","favoritecount","score","delivery","location","duplicate"
"740","Zomato gifts electric vehicle to differently abled delivery agent in New Delhi, wins hearts on social media ","2019-05-31 10:41:16","FALSE","1","9","1","zomato","delhi",FALSE
"741","I reviewed The Rogue Elephant and rated it 4/5 on ZomatoIN LoveFood ","2019-05-31 10:38:41","FALSE","2","5","-1","zomato","delhi",FALSE
"742","zomatocare Zomato ZomatoIN Order ID is 
Mohan Aswal","2019-05-31 10:28:24","FALSE","0","0","0","zomato","delhi",FALSE
"743","mohansingh1010 zomatocare Zomato ZomatoIN ZoMa Why only refund.... they should also send compensation - a pers ","2019-05-31 10:17:48","FALSE","1","1","1","zomato","delhi",FALSE
"744","zomatocare ZomatoIN Zomato my order I'd 1256926561","2019-05-31 10:11:49","FALSE","0","0","0","zomato","delhi",FALSE
"745","zomatocare Zomato ZomatoIN today I had order with roll's royce my order was tandoori chicken roll. Very worst ta ","2019-05-31 10:10:46","FALSE","0","0","-1","zomato","delhi",FALSE
"746","I want refund my money immediately zomatocare Zomato ZomatoIN zoma ","2019-05-31 10:05:02","FALSE","1","1","1","zomato","delhi",FALSE
"747","RT s__singhal: Ordered paneer and received chicken in ZomatoIN order. Called restaurant and they say it happens once in a while, Zomato c","2019-05-31 10:03:32","TRUE","13","0","0","zomato","delhi",TRUE
"748","Zomato u guyz suck swiggy_in is far better than u..pindbhature restraunt says galti ho gai fr delivering half order","2019-05-31 10:00:31","FALSE","0","0","0","zomato","delhi",FALSE
"749","zomato zomatocare ZomatoIN 
Pl check ","2019-05-31 09:57:37","FALSE","0","0","0","zomato","delhi",FALSE
"750","Trust us, we won't compromise with your health. Opening shortly on 02 June'19.
Place your orders zomato
biryani ","2019-05-31 09:53:37","FALSE","0","2","1","zomato","delhi",FALSE
"751","Zomato ZomatoIN zomatocare 
Shame on you guys for looting people money ","2019-05-31 09:45:57","FALSE","0","0","-2","zomato","delhi",FALSE
"752","Zomato another pathetic service by zomato and Trialbox 
Last 2 hour following with trail box for delivery my food ","2019-05-31 09:09:46","FALSE","0","0","-1","zomato","delhi",FALSE
"753","ZomatoIN Zomato could you kindly help me with the refund for order no. 1155311976? Order declined by restaurant, ","2019-05-31 08:56:43","FALSE","0","0","1","zomato","delhi",FALSE
"754","ZomatoIN if someone is hungry and order a food through Zomato and didn't get the same thn why didn't choose anythi ","2019-05-31 08:49:19","FALSE","0","0","0","zomato","delhi",FALSE
"755","Bringing the Best to you Everyday

&gt;&gt;&gt;Order Online Here: +91 82646 90001, 0172-4803800, +91 82646 90002

or follow ","2019-05-31 08:17:46","FALSE","0","0","1","zomato","delhi",FALSE
"756","RT ishu060: Zomato ZomatoIN zomatocare  check this how your customer executive behaving like use zomato or get lost. badservice zomat","2019-05-31 08:11:21","TRUE","1","0","0","zomato","delhi",FALSE
"757","RT deepigoyal: vijayshekhar Zomato Good idea. Will get this done.","2019-05-31 07:41:03","TRUE","11","0","1","zomato","delhi",FALSE
"758","Zomato ZomatoIN zomatocare Improve on your services rather than copy pasting a template answer in the chat box a ","2019-05-31 07:40:09","FALSE","0","0","1","zomato","delhi",FALSE
"759","Zomato ZomatoIN zomatocare Then I asked him on chat to provide me a contact to whom I can have a word, he refuse ","2019-05-31 07:39:07","FALSE","0","0","-1","zomato","delhi",FALSE
"760","Zomato ZomatoIN Placed an order, received incomplete order. Restaurant said he will deliver it again, ask Zomato ","2019-05-31 07:37:13","FALSE","0","0","-1","zomato","delhi",FALSE
"761","RT s__singhal: Ordered paneer and received chicken in ZomatoIN order. Called restaurant and they say it happens once in a while, Zomato c","2019-05-31 07:36:49","TRUE","13","0","0","zomato","delhi",TRUE
"762","Zomato ZomatoIN zomatocare  check this how your customer executive behaving like use zomato or get lost. ","2019-05-31 07:05:29","FALSE","1","0","0","zomato","delhi",FALSE
"763","Zomato Please train your delivery guys for not calling and wasting time over phone rather to follow GPS location a ","2019-05-31 06:57:19","FALSE","0","0","-1","zomato","delhi",FALSE
"764","Every Bite You Take is Either Fighting Disease or Feeding It.
Lets Fight Disease By Eating Fresh and Healthy Food. ","2019-05-31 06:50:29","FALSE","0","0","2","zomato","delhi",FALSE
"765","RT social8een: Differently-abled Delivery Guy Receives Electric Tricycle From Zomato ","2019-05-31 06:32:10","TRUE","1","0","0","zomato","delhi",FALSE
"766","swiggy_in i was ordered n restaurant is jus 4km far from my home n there is no traffic as much bt dnt understand w ","2019-05-31 06:22:58","FALSE","0","0","-1","zomato","delhi",FALSE
"767","I reviewed Spellbound  and rated it 5/5 on ZomatoIN LoveFood ","2019-05-31 05:29:48","FALSE","0","0","1","zomato","delhi",FALSE
"768","Get 30% off on all order whenever India is on field.
Order online  :
SP Website: ","2019-05-31 05:26:14","FALSE","0","0","0","zomato","delhi",FALSE
"769","Any update ???deepigoyal Zomato zomatocare ZomatoIN ","2019-05-31 05:23:12","FALSE","0","0","0","zomato","delhi",FALSE
"770","zomatocare Zomato ZomatoIN What type of formality are you doing? Don't you understand in normal language. All mother fucker hired there.","2019-05-31 05:21:58","FALSE","0","0","0","zomato","delhi",FALSE
"771","ZomatoIN i have worst experience with zomato in customer support. For my order number- 1638832897 placed on Sunday ","2019-05-31 05:19:59","FALSE","0","0","0","zomato","delhi",FALSE
"772","Just gave Spellbound  a 5/5 rating on Zomato LoveFood ","2019-05-31 05:14:53","FALSE","0","0","1","zomato","delhi",FALSE
"773","zomatocare Zomato ZomatoIN what the hell you all mother fucker doing. I want my refund don't you guys understand ","2019-05-31 05:04:27","FALSE","0","0","0","zomato","delhi",FALSE
"774","deepigoyal vijayshekhar Zomato Best idea ever. The calls are super annoying.","2019-05-31 04:54:27","FALSE","0","0","1","zomato","delhi",FALSE
"775","Pls do not order from Zomato they are the worst in delivery. 
I ordered something on 16 April and paid the money i ","2019-05-31 04:23:45","FALSE","1","0","-1","zomato","delhi",FALSE
"776","vijayshekhar Zomato Hello vijayshekhar there should be a better way to reset password than calling on cc no., li ","2019-05-31 04:08:44","FALSE","0","0","0","zomato","delhi",FALSE
"777","RT Ravsrocks30: I reviewed Pure &amp; Sure Organic Cafe and rated it 3/5 on ZomatoIN LoveFood ","2019-05-31 03:37:29","TRUE","1","0","1","zomato","delhi",FALSE
"778","I want a Full refund,,, still waiting deepigoyal Zomato zomatocare ZomatoIN","2019-05-31 03:27:43","FALSE","0","1","1","zomato","delhi",FALSE
"779","Any update?? deepigoyal Zomato zomatocare ZomatoIN ","2019-05-31 03:12:53","FALSE","0","1","0","zomato","delhi",FALSE
"780","zomatocare Zomato ZomatoIN Good Morning Zomato and deepigoyal - Hope you have a great day. I continue to look f ","2019-05-31 03:10:34","FALSE","0","0","2","zomato","delhi",FALSE
"781","Received a call last night from zomato was told y i m ordering from same restaurant if quality is not gud i told i ","2019-05-31 03:08:32","FALSE","0","0","0","zomato","delhi",FALSE
"782","RT TarunMalhotraTM: All the 4 members fell ill in the night complaining of Vomiting, Diarrhea and Stomach Ache.

The outlet numbers listed","2019-05-31 02:58:05","TRUE","1","0","-3","zomato","delhi",FALSE
"783","Zomato gifts electric vehicle to differently-abled delivery boy. Internet is in tears ","2019-05-31 02:57:05","FALSE","0","0","0","zomato","delhi",FALSE
"784","All the 4 members fell ill in the night complaining of Vomiting, Diarrhea and Stomach Ache.

The outlet numbers lis ","2019-05-31 02:32:28","FALSE","1","1","-3","zomato","delhi",FALSE
"785","Massive Respect zomato

","2019-05-31 01:38:54","FALSE","0","1","1","zomato","delhi",FALSE
"786","zomatocare i dont want to discuss anymore.
PLEASE REFUND THE FULL AMOUNT FOR THE ORDER THAT ZOMATO DID NOT DELIVER ","2019-05-31 00:59:02","FALSE","0","0","1","zomato","delhi",FALSE
"787","Zomato 
ZomatoIN 
zomatocare 
Zomato
Order id 1495945560.
Where is my refund???
Already 2 weeks
Y do u charged ","2019-05-31 00:00:31","FALSE","0","0","0","zomato","delhi",FALSE
"788","Zomato tum log ni shudroge...... At 3:30 u people's delieved me wrong food ","2019-05-30 22:18:12","FALSE","0","0","-1","zomato","delhi",FALSE
"789","WoMod bombaybarbeque Zomato Sweet","2019-05-30 21:47:07","FALSE","0","0","1","zomato","delhi",FALSE
"790","deepigoyal shameful that one of zomato's riders threatens to kill one of ur customers and u just get away with it ","2019-05-30 21:14:57","FALSE","0","0","-2","zomato","delhi",FALSE
"791","zomatocare Zomato ZomatoIN sir I am really disappointed with such a disgusting policy of zomato.if you have not ","2019-05-30 20:21:12","FALSE","0","0","-2","zomato","delhi",FALSE
"792","Really Zomato Really??? This is not only disgusting but outrageously condemnable, to every zomato user, let's tea ","2019-05-30 20:16:31","FALSE","0","0","-3","zomato","delhi",FALSE
"793","Dear Zomato deepigoyal 
There should be an OTP system in your app to confirm the food delivery at right place.
Thanks.","2019-05-30 19:36:57","FALSE","0","0","1","zomato","delhi",FALSE
"794","Differently-abled Delivery Guy Receives Electric Tricycle From Zomato ","2019-05-30 19:12:24","FALSE","1","1","0","zomato","delhi",FALSE
"795","Zomato zomatocare ZomatoIN my money has deducted but they denied to deliver my cake.when I tried to reach Zomato ","2019-05-30 19:07:15","FALSE","0","0","-1","zomato","delhi",FALSE
"796","OrderGayab worst experience ever with both, had similar experience below are the order details. Zomato 1529535380 ","2019-05-30 18:57:18","FALSE","0","2","-1","zomato","delhi",FALSE
"797","deepigoyal How are you able to run a company whose customer support says wait time is one minute and it takes an i ","2019-05-30 18:56:16","FALSE","0","0","1","zomato","delhi",FALSE
"798","ZomatoIN ....  There was a payment gate way failure. And the money will be auto refunded to your wallet which ha ","2019-05-30 18:43:33","FALSE","0","0","0","zomato","delhi",FALSE
"799","ZomatoIN ... I immediately called paytym and they said its towards two order numbers 24084734403 and 24085138675 s ","2019-05-30 18:42:53","FALSE","0","0","0","zomato","delhi",FALSE
"800","Sometimes Zomato customer care really is the worst. 

I think their employees need better training, do I sense a n ","2019-05-30 18:42:42","FALSE","0","0","0","zomato","delhi",FALSE
"801","ZomatoIN This happened on 19th of April, two transactions we done on my paytym for 423.05 and 341 towards zomato a ","2019-05-30 18:42:20","FALSE","0","0","0","zomato","delhi",FALSE
"802","RT deepigoyal: Weve partnered with The Akshaya Patra Foundation to start a relief fund for those affected by the Kerala floods  everyone","2019-05-30 18:40:07","TRUE","251","0","1","zomato","delhi",FALSE
"803","ZomatoIN zomatocare Zomato My concern is recent order with zomato. Order id 1073750165. Food quality was worst. ","2019-05-30 18:38:56","FALSE","0","0","-2","zomato","delhi",FALSE
"804","I reviewed Berco's and rated it 5/5 on ZomatoIN LoveFood ","2019-05-30 18:30:36","FALSE","0","0","0","zomato","delhi",FALSE
"805","RT s__singhal: Ordered paneer and received chicken in ZomatoIN order. Called restaurant and they say it happens once in a while, Zomato c","2019-05-30 18:29:28","TRUE","13","0","0","zomato","delhi",TRUE
"806","Have a look at this review of PIND BALLUCHI, Karkardooma on Zomato  ","2019-05-30 18:28:40","FALSE","0","0","0","zomato","delhi",FALSE
"807","zomatocare I have requested people in my what's app status to uninstall Zomato , I will request the same in FB now and then on Instagram","2019-05-30 18:28:05","FALSE","0","0","0","zomato","delhi",FALSE
"808","RT deepigoyal: We keep coming across so many inspirational stories from our delivery partners but I am sure that I haven't come across any","2019-05-30 18:08:00","TRUE","83","0","1","zomato","delhi",FALSE
"809","RT deepigoyal: The decision of where to dine out or order in from just got easier. 

Introducing Zomato Sneakpeek. ","2019-05-30 17:45:46","TRUE","56","0","1","zomato","delhi",FALSE
"810","RT deepigoyal: Meet Vimal Kumar, one of the 50,000+ unsung heroes who'd miss their meal to deliver yours.

This Independence Day, we're ta","2019-05-30 17:45:37","TRUE","168","0","-1","zomato","delhi",FALSE
"811","RT deepigoyal: Weve partnered with The Akshaya Patra Foundation to start a relief fund for those affected by the Kerala floods  everyone","2019-05-30 17:45:33","TRUE","251","0","1","zomato","delhi",TRUE
"812","RT deepigoyal: We at Zomato are already taking baby steps to ensure our packaging wastage is as minimal as possible. But we can't do it al","2019-05-30 17:45:26","TRUE","184","0","0","zomato","delhi",FALSE
"813","RT deepigoyal: We are de-listing hundreds of restaurants to ensure higher standard of hygiene in the food delivery sphere. ","2019-05-30 17:45:23","TRUE","128","0","0","zomato","delhi",FALSE
"814","RT deepigoyal: I am excited to announce that we've completed the acquisition of TongueStun. In related news, our mission of ""better food f","2019-05-30 17:45:20","TRUE","56","0","2","zomato","delhi",FALSE
"815","RT deepigoyal: Happy to tell you there are 1 million Piggybank members (and counting)! 

A big thank you to those who ordered frequently","2019-05-30 17:45:12","TRUE","91","0","2","zomato","delhi",FALSE
"816","RT deepigoyal: We've hit 21 million food orders in India (additional 2 million orders placed over the phone using Zomato). I think that ma","2019-05-30 17:45:06","TRUE","340","0","0","zomato","delhi",TRUE
"817","RT deepigoyal: Introducing our latest app update on iOS. This is a must-read for those who appreciate Design and Product as much as we do:","2019-05-30 17:44:59","TRUE","80","0","1","zomato","delhi",FALSE
"818","RT deepigoyal: With Zomaland, we are aiming to push the frontiers of food and entertainment. Make sure you are a part of this experience.","2019-05-30 17:44:41","TRUE","53","0","0","zomato","delhi",FALSE
"819","RT deepigoyal: Heres a warm welcome to Feeding India at Zomato. 

Going forward, FeedingIndia will become a core part of our DNA as a si","2019-05-30 17:44:30","TRUE","184","0","2","zomato","delhi",FALSE
"820","RT deepigoyal: Zomato Gold is now in Auckland. ","2019-05-30 17:44:24","TRUE","19","0","1","zomato","delhi",FALSE
"821","RT s__singhal: Ordered paneer and received chicken in ZomatoIN order. Called restaurant and they say it happens once in a while, Zomato c","2019-05-30 17:41:21","TRUE","13","0","0","zomato","delhi",TRUE
"822","RT Ravsrocks30: Just gave The Bangalore Cafe a 5/5 rating on Zomato LoveFood ","2019-05-30 17:39:43","TRUE","3","0","0","zomato","delhi",FALSE
"823","vijayshekhar Zomato What if address not found or nobody opening door","2019-05-30 17:35:31","FALSE","0","0","0","zomato","delhi",FALSE
"824","ZomatoIN the food was to be delivered at 10:18 , still I haven't received, restaurant number is constantly busy an ","2019-05-30 17:32:28","FALSE","0","0","0","zomato","delhi",FALSE
"825","Ordered paneer and received chicken in ZomatoIN order. Called restaurant and they say it happens once in a while, ","2019-05-30 17:26:12","FALSE","13","10","0","zomato","delhi",FALSE
"826","zomatocare Zomato again a horrible experience from where you guys hire these people. ","2019-05-30 17:21:41","FALSE","0","0","-1","zomato","delhi",FALSE
"827","RT deepigoyal: vijayshekhar Zomato Good idea. Will get this done.","2019-05-30 17:20:07","TRUE","11","0","1","zomato","delhi",TRUE
"828","vijayshekhar Zomato vijayshekhar sir, its not just a service in which you can send the SMS and Emails.

This is ","2019-05-30 17:12:29","FALSE","0","2","0","zomato","delhi",FALSE
"829","I only need Vitamin Sea 
ExploreWithTripti
.
.
Use LOVE_YOURSELF_LOVE_LIFE to get featured
.
.
TriptiCharan  ","2019-05-30 16:53:55","FALSE","0","0","0","zomato","delhi",FALSE
"830","_harshdeep Hmmm Zomato is already doing this. Also, the government babus are just idiots. They need to focus more ","2019-05-30 16:47:44","FALSE","0","0","-1","zomato","delhi",FALSE
"831","RT manurana05: zomatocare abpnewstv  this is how Zomato treat their customer ImAbhineetSingh BreakingNews","2019-05-30 16:41:34","TRUE","1","0","0","zomato","delhi",FALSE
"832","zomatocare Why zomato charge me the bill amount as panelty when mistake is yours.","2019-05-30 16:31:29","FALSE","0","0","-1","zomato","delhi",FALSE
"833","Consumer2Court  I was order in zomato. I am attached the snapshot for my order. Tomato person is behaving rudely. ","2019-05-30 16:15:31","FALSE","0","0","0","zomato","delhi",FALSE
"834","ZomatoIN Very poor service..last minute cancellation has become habit of zomato..no more orders now..good for nothing ","2019-05-30 16:14:46","FALSE","0","0","-1","zomato","delhi",FALSE
"835","zomatocare Zomato Go and ask your support executives as they not helping me. I am waiting here only for resolution","2019-05-30 16:13:57","FALSE","0","0","2","zomato","delhi",FALSE
"836","zomatocare Zomato ZomatoIN wow!!! Slow claps  for your unhelpful support services in delivery of spilled ","2019-05-30 16:06:26","FALSE","0","0","0","zomato","delhi",FALSE
"837","Any update ?? Zomato zomatocare ZomatoIN deepigoyal  hope you guys have no shame left till now ","2019-05-30 15:56:26","FALSE","0","0","-2","zomato","delhi",FALSE
"838","swiggy_in So far swiggy offer best solutions while we facing problem in order, compare to 
Zomato swiggy much way ","2019-05-30 15:44:40","FALSE","0","0","0","zomato","delhi",FALSE
"839","RT Ravsrocks30: Just gave The Bangalore Cafe a 5/5 rating on Zomato LoveFood ","2019-05-30 15:35:44","TRUE","3","0","0","zomato","delhi",TRUE
"840","RT YourStoryCo: Zomato and Swiggy will have to follow these steps if they want to continue delivering food. 

","2019-05-30 15:21:20","FALSE","0","0","0","zomato","delhi",FALSE
"841","UberEats is worst app ever no service and quality of food ordered from this app not good. Zomato swiggy_in is fa ","2019-05-30 15:19:47","FALSE","0","0","-1","zomato","delhi",FALSE
"842","zomatocare ZomatoIN
My order came in a normal poly bag instead if zomato safely sealed bags, which was promised. ","2019-05-30 15:18:50","FALSE","0","0","2","zomato","delhi",FALSE
"843","How did it taste? 
Give a review on zomato. ","2019-05-30 15:11:13","FALSE","0","0","0","zomato","delhi",FALSE
"844","pujaparekh zomatocare deepigoyal ZomatoIN SwiggyCares swiggy_in And might be SwiggyCares  or any other platf ","2019-05-30 15:03:32","FALSE","0","0","0","zomato","delhi",FALSE
"845","zomatocare so I cancelled my order within a minute placing the order &amp; you took the whole amount as cancellation c ","2019-05-30 15:00:27","FALSE","0","0","-1","zomato","delhi",FALSE
"846","Ramu Sahu, who is a differently-abled person, was recently surprised with an electrical vehicle by Zomato to help h ","2019-05-30 14:56:46","FALSE","0","0","0","zomato","delhi",FALSE
"847","RT ietrending: Differently-abled delivery guy receives electric vehicle from Zomato after video goes viral
Viral

","2019-05-30 14:35:35","TRUE","1","0","0","zomato","delhi",FALSE
"848","Zomato worst customer care..... impossible to reach through customer support chat","2019-05-30 14:31:09","FALSE","0","0","-1","zomato","delhi",FALSE
"849","deepigoyal vijayshekhar Zomato Woow. Why don't you introduce this service for billionaires only like you exclusi ","2019-05-30 14:20:52","FALSE","0","0","1","zomato","delhi",FALSE
"850","ZomatoIN Zomato when my account will active my money is stuck in that.","2019-05-30 14:07:12","FALSE","0","0","-1","zomato","delhi",FALSE
"851","zomatocare ZomatoIN jagograhakjago I want clear reply will you block this restaurant on zomato or not within 24h ","2019-05-30 14:04:49","FALSE","0","0","1","zomato","delhi",FALSE
"852","ZomatoIN jagograhakjago I want clear reply will you block this restaurant on zomato or not within 24hrs or I shou ","2019-05-30 14:03:30","FALSE","0","0","1","zomato","delhi",FALSE
"853","Differently-abled delivery guy receives electric vehicle from Zomato after video goes viral
Viral

","2019-05-30 13:56:12","FALSE","1","1","0","zomato","delhi",FALSE
"854","Zomato being a level 11 foodie doesn't help either. It's a shame","2019-05-30 13:50:44","FALSE","0","0","-1","zomato","delhi",FALSE
"855","Zomato charging food delivery cost of Rs 50 for orders less than Rs 200 for a exclusive restaurant, I think I'l stick with swiggy_in","2019-05-30 13:50:14","FALSE","0","0","0","zomato","delhi",FALSE
"856","swiggy_in When I swiggy,I think of food getting delivered after hours..
Then I switch over zomato..","2019-05-30 13:49:52","FALSE","0","4","0","zomato","delhi",FALSE
"857","Indulge in Chic and Contemporary Cantonese Cuisine, with exotic flavours only at royalchina
For reservations or ho ","2019-05-30 13:43:53","FALSE","0","0","0","zomato","delhi",FALSE
"858","I reviewed Earthlings' Cafe and rated it 5/5 on ZomatoIN LoveFood ","2019-05-30 13:31:32","FALSE","0","0","0","zomato","delhi",FALSE
"859","I reviewed You Mee and rated it 4/5 on ZomatoIN LoveFood ","2019-05-30 13:27:17","FALSE","0","0","0","zomato","delhi",FALSE
"860","zomatocare AnshumanRitwik Zomato fssaiindia They are the cheaters in that matter ... my concern is also pending ","2019-05-30 13:08:21","FALSE","0","0","-1","zomato","delhi",FALSE
"861","Zomato zomatocare ZomatoIN  still my money is not refunded. No commitments required. Only refunded. The pathetic ","2019-05-30 12:49:04","FALSE","0","0","0","zomato","delhi",FALSE
"862","shan_shrma ZomatoIN Zomato deepigoyal Hahahahaha, Zomato chat agent got no fucks to give ","2019-05-30 12:48:03","FALSE","0","0","-1","zomato","delhi",FALSE
"863","UberEats I have ordered lachha paratha but received Butter naan after waiting for about 90mins. And now a days you ","2019-05-30 12:45:06","FALSE","0","0","0","zomato","delhi",FALSE
"864","pujaparekh zomatocare deepigoyal ZomatoIN SwiggyCares swiggy_in I shit care what u think but all these were m ","2019-05-30 12:39:52","FALSE","0","0","-1","zomato","delhi",FALSE
"865","RT deepigoyal: vijayshekhar Zomato Good idea. Will get this done.","2019-05-30 12:36:48","TRUE","11","0","1","zomato","delhi",TRUE
"866","RT deepigoyal: vijayshekhar Zomato Good idea. Will get this done.","2019-05-30 12:29:51","TRUE","11","0","1","zomato","delhi",TRUE
"867","Just gave The Bangalore Cafe a 5/5 rating on Zomato LoveFood ","2019-05-30 12:22:28","FALSE","3","8","0","zomato","delhi",FALSE
"868","deepigoyal vijayshekhar Zomato This is what I do right now. I'll only add a tip when the delivery guy delivers t ","2019-05-30 11:58:57","FALSE","0","0","1","zomato","delhi",FALSE
"869","ZomatoIN every time have a issue on zomato refund my money order not received ","2019-05-30 11:41:45","FALSE","0","0","0","zomato","delhi",FALSE
"870","ZomatoIN every time have a issue on zomato refund my money ","2019-05-30 11:40:00","FALSE","0","0","0","zomato","delhi",FALSE
"871","Calories don't count on the weekend! 
Order this delicious Pizza from food_boulevard and recharge your brain!

Z ","2019-05-30 11:38:32","FALSE","0","0","1","zomato","delhi",FALSE
"872","Why you keep doing this to me Zomato zomatocare accepting the order and rejecting it later !!!! 
severaltimes ","2019-05-30 11:36:17","FALSE","0","0","-1","zomato","delhi",FALSE
"873","deepigoyal  plz look at ur ZOMATO service 
Plzz look at the support 
Please look at the whole issue","2019-05-30 11:35:50","FALSE","0","0","0","zomato","delhi",FALSE
"874","zomatocare People look at zomato service swiggy_in ZeeNews aajtak sardanarohit TimesNow zomatocare deepigoyal","2019-05-30 11:33:42","FALSE","0","0","0","zomato","delhi",FALSE
"875","zomatocare ZomatoIN Zomato 1293623268 . See the tone of your executive. And you are guys making room for half ea ","2019-05-30 11:33:24","FALSE","0","0","0","zomato","delhi",FALSE
"876","zomatocare 1369091056

Also I found a piece of broom in the soup n i am going to file a complaint against zomato, ","2019-05-30 11:31:21","FALSE","0","0","-1","zomato","delhi",FALSE
"877","deepigoyal Zomato Love the instant response. Would you also mind resolving my issue ? Have tagged you and Zomato ","2019-05-30 11:29:13","FALSE","0","0","0","zomato","delhi",FALSE
"878","ZomatoIN Zomato deepigoyal 

Is this your customer service? 1/2 ","2019-05-30 11:25:58","FALSE","0","0","0","zomato","delhi",FALSE
"879",".Zomato highly disappointed by your service. Your helpline executives never have a proper solution to any of the p ","2019-05-30 11:10:50","FALSE","0","1","-1","zomato","delhi",FALSE
"880","Hell with zomato again , i ordered a soup n a thumsup total of 150rs something , firstly it took 1 hr to reach and ","2019-05-30 11:07:13","FALSE","0","1","-1","zomato","delhi",FALSE
"881","RT TrulyMonica: Hi ZomatoIN 

I got a call from you about the attractive discount on Zomato Gold today. If I am interested in the offer,","2019-05-30 10:45:04","TRUE","9","0","2","zomato","delhi",FALSE
"882","RT TrulyMonica: For the record Zomato has beaten Sirji in spamming today. Kejru called just twice but Zomato called 7 times   ","2019-05-30 10:45:00","TRUE","2","0","0","zomato","delhi",FALSE
"883","zomatocare The order number has been share quite many times. But zomato chooses to advice alternate method instead ","2019-05-30 10:40:31","FALSE","0","0","0","zomato","delhi",FALSE
"884","100reen deepigoyal vijayshekhar Zomato App notification","2019-05-30 10:38:57","FALSE","0","0","0","zomato","delhi",FALSE
"885","vijayshekhar Zomato Does that is available in Paytm food?

Wait for Sony upcoming IOT sensors  having 60miles of rangeto track accuracy","2019-05-30 10:26:32","FALSE","0","0","1","zomato","delhi",FALSE
"886","RT FarziVakeel: Me when Zomato Customer Care doesn't tell me when my food will be delivered. ","2019-05-30 10:23:39","TRUE","6","0","0","zomato","delhi",FALSE
"887","vijayshekhar Zomato omg YES!!!! I would gladly pay a huge tip for that. Deliver something without having to call ","2019-05-30 10:19:09","FALSE","0","0","1","zomato","delhi",FALSE
"888","I only waited 3 hours for a response from Zomato a few days back for delayed delivery. Never have I wanted to be th ","2019-05-30 10:16:20","FALSE","0","0","-2","zomato","delhi",FALSE
"889","I reviewed Pure &amp; Sure Organic Cafe and rated it 3/5 on ZomatoIN LoveFood ","2019-05-30 10:02:24","FALSE","1","4","1","zomato","delhi",FALSE
"890","zomatocare ZomatoIN Zomato 1285179734 order id, look at the packaging of your partner, No envelop or paper  bag ","2019-05-30 09:59:59","FALSE","0","0","-1","zomato","delhi",FALSE
"891","RT androidiots: In this episode, urbanclap Android Team meets the passionate Android folks Zomato. 
We discuss Recyclerview, its Adapte","2019-05-30 09:56:23","TRUE","5","0","1","zomato","delhi",FALSE
"892","Count on us and experience beautiful biryani moments.bloomingbiryani
Place your orders zomato
biryani ","2019-05-30 09:53:24","FALSE","0","1","1","zomato","delhi",FALSE
"893","RT singlehaqse: Me Opened Zomato App

Mom: ","2019-05-30 09:46:21","TRUE","9","0","0","zomato","delhi",FALSE
"894","Zomato swiggy_in Why dont you take the challenge of guaranteed delivery time ?
Most of the times your riders / re ","2019-05-30 09:44:30","FALSE","0","0","0","zomato","delhi",FALSE
"895","Our website : ","2019-05-30 09:21:10","FALSE","0","0","0","zomato","delhi",TRUE
"896","First of UberEats_IND Uber_India  they deliver damaged food , and that too not in a edible condition, then they a ","2019-05-30 09:16:11","FALSE","0","0","-1","zomato","delhi",FALSE
"897","Zomato dominos worst thing i have even seen , Why you both tied up , if you both are not reachable to each other ","2019-05-30 09:14:52","FALSE","0","0","0","zomato","delhi",FALSE
"898","RT sandeep_soni19: Beer startup Bira 91 raises pre-Series C funding from Sixth Sense Ventures; valuation hits this much ","2019-05-30 09:08:33","TRUE","2","0","0","zomato","delhi",FALSE
"899","RT sandeep_soni19: Beer startup Bira 91 raises pre-Series C funding from Sixth Sense Ventures; valuation hits this much ","2019-05-30 09:08:29","TRUE","2","0","0","zomato","delhi",TRUE
"900","RT jsherenow: Agree to the point here. All these delivery platforms including  swiggy_in and zomato should imphasize on making delivery","2019-05-30 09:07:05","TRUE","1","0","0","zomato","delhi",FALSE
"901","swiggy_in SwiggyCares i am choosing u over ZomatoIN ZomatoLB Zomato as my problem is not being resolved
I orde ","2019-05-30 09:05:56","FALSE","0","0","-1","zomato","delhi",FALSE
"902","Beer startup Bira 91 raises pre-Series C funding from Sixth Sense Ventures; valuation hits this much ","2019-05-30 09:02:54","FALSE","2","0","0","zomato","delhi",FALSE
"903","RT EntrepreneurIND: Want to know which technologies will drive the future? Read about these 25 tech disruptors and how they are all set to","2019-05-30 09:01:42","TRUE","8","0","0","zomato","delhi",FALSE
"904","Where is the packaging tag of zomato?
How can I believe that it's restaurant's dish?
It looks n tastes like an ordi ","2019-05-30 09:01:02","FALSE","1","0","1","zomato","delhi",FALSE
"905","zomatocare ZomatoIN Zomato it's been more than 24 days and my problem has not been resolved after countless mess ","2019-05-30 08:55:21","FALSE","0","0","-2","zomato","delhi",FALSE
"906","Agree to the point here. All these delivery platforms including  swiggy_in and zomato should imphasize on making ","2019-05-30 08:52:46","FALSE","1","1","0","zomato","delhi",FALSE
"907","Zomato ZomatoIN 
Create an app feature where I can ask my party friends to contribute to the party menu/my cart  ","2019-05-30 08:27:17","FALSE","0","0","0","zomato","delhi",FALSE
"908","RT deepigoyal: vijayshekhar Zomato Good idea. Will get this done.","2019-05-30 08:21:57","TRUE","11","0","1","zomato","delhi",TRUE
