"","ttext","date","isretweet","retweetcount","favoritecount","score","delivery","location","duplicate"
"344","Hey, join Zomato Gold and get 1+1 on food or 2+2 on drinks. Also get a 20% OFF using my referral code CHAR3470N her ","2019-05-29 13:14:26","FALSE","0","0","1","zomato","banglore",FALSE
"345","RT PranSaab: My favourite timepass...

Looking at different different yummy Food items in Swiggy and Zomato....and then not ordering anyth","2019-05-29 12:53:28","TRUE","3","0","0","zomato","banglore",TRUE
"346","RT PranSaab: My favourite timepass...

Looking at different different yummy Food items in Swiggy and Zomato....and then not ordering anyth","2019-05-29 12:52:25","TRUE","3","0","0","zomato","banglore",TRUE
"347","Hey, join Zomato Gold and get 1+1 on food or 2+2 on drinks. Also get a 20% OFF using my referral code SANK6723 here: ","2019-05-29 12:51:39","FALSE","0","0","1","zomato","banglore",FALSE
"348","My favourite timepass...

Looking at different different yummy Food items in Swiggy and Zomato....and then not ordering anything ","2019-05-29 12:49:48","FALSE","3","15","0","zomato","banglore",FALSE
"349","Hey, join Zomato Gold and get 1+1 on food or 2+2 on drinks. Also get a 20% OFF using my referral code NAVE5271 here: ","2019-05-29 12:35:04","FALSE","0","0","1","zomato","banglore",FALSE
"350","Remember the Differently Abled Delivery Guy? Zomato Just Gifted him an Electric Vehicle ","2019-05-29 11:41:50","FALSE","0","0","1","zomato","banglore",FALSE
"351","EricaDsouza9 swiggy_in UberEats Zomato Thank God you are bringing up this issue!","2019-05-29 11:38:51","FALSE","0","1","0","zomato","banglore",FALSE
"352","RT shantanugupta: ZomatoIN zomatocare Zomato deepigoyal wtf? Cockroach in the food. BombaySandwichCompany what is this? ","2019-05-29 11:37:04","TRUE","1","0","0","zomato","banglore",FALSE
"353","Hi ZomatoIN I would like to add my friend's restorent in zomato. I was actually looking for customer Care contact number for the guidance.","2019-05-29 11:35:29","FALSE","0","0","2","zomato","banglore",FALSE
"354","RT ROALY: Many hoteliers have seen the long term threat Swiggy and other online food aggregators pose for their business. KHRA - Kerala Ho","2019-05-29 10:53:06","TRUE","3","0","-1","zomato","banglore",TRUE
"355","Zomato zomatocare ZomatoIN ... what's wrong with you guys. You even don't have a good chat support. ","2019-05-29 10:26:04","FALSE","0","0","1","zomato","banglore",FALSE
"356","Oh yeah!  Zomato ZomatoIN ","2019-05-29 09:24:20","FALSE","0","4","0","zomato","banglore",FALSE
"357","Zomato 2 orders rejected on two consecutive days without any information after accepting them All hat kind of service is this?","2019-05-29 08:15:46","FALSE","0","0","-1","zomato","banglore",FALSE
"358","Many hoteliers have seen the long term threat Swiggy and other online food aggregators pose for their business. KHR ","2019-05-29 07:59:46","FALSE","3","6","-1","zomato","banglore",FALSE
"359","deepigoyal Oh my God. This is the best thing I read today. ZOMATO YOU HAVE MY HEART.","2019-05-29 07:39:13","FALSE","0","0","1","zomato","banglore",FALSE
"360","Zomato ZomatoIN zomatocare TRAI I didn't opt for your useless spamming services How did you guys got my number? ","2019-05-29 07:10:00","FALSE","0","0","-1","zomato","banglore",FALSE
"361","akshayaa ZomatoIN zomatocare Zomato And after sometime , this twitter handle will also stop responding","2019-05-29 07:09:29","FALSE","0","0","0","zomato","banglore",FALSE
"362","RT MODIfiedTamilan: Hats off deepigoyal 

 ","2019-05-29 06:51:25","TRUE","1","0","0","zomato","banglore",FALSE
"363","Hats off deepigoyal 

 ","2019-05-29 06:49:34","FALSE","1","3","0","zomato","banglore",FALSE
"364","I reviewed Sweet Truth and rated it 4/5 on ZomatoIN LoveFood ","2019-05-29 06:05:18","FALSE","0","0","1","zomato","banglore",FALSE
"365","Just gave Sweet Truth a 4/5 rating on Zomato LoveFood ","2019-05-29 06:04:55","FALSE","0","0","1","zomato","banglore",FALSE
"366","deepigoyal zomato are we started serving real chinese food in India ?
i got a centipedes with with my order 1570 ","2019-05-29 05:54:21","FALSE","0","0","0","zomato","banglore",FALSE
"367","Kaleyra, with its CPaaS cloud-based platform, empowers enterprises to add real-time communication features to their ","2019-05-29 05:52:44","FALSE","0","0","0","zomato","banglore",FALSE
"368","True for India also - ","2019-05-29 05:48:03","FALSE","1","0","0","zomato","banglore",FALSE
"369","I reviewed Firangi Bake and rated it 4/5 on ZomatoIN LoveFood ","2019-05-29 05:41:25","FALSE","0","0","0","zomato","banglore",FALSE
"370","They prefer cars over college. 

Zomato UberEats DunzoIt swiggy_in

","2019-05-29 05:30:14","FALSE","0","4","1","zomato","banglore",FALSE
"371","RT AAPKARNews: Delhi Govt may provide Subsidy to ensure all 2-wheeler delivery &amp; courier services shift to Electric vehicles in near futur","2019-05-29 05:26:11","TRUE","2","0","0","zomato","banglore",FALSE
"372","butt_or_chicken ZomatoIN zomatocare Zomato No response in 24hrs!! This is not food guys, its just a message. At ","2019-05-29 05:18:42","FALSE","0","1","-1","zomato","banglore",FALSE
"373","RT AAPKARNews: Delhi Govt may provide Subsidy to ensure all 2-wheeler delivery &amp; courier services shift to Electric vehicles in near futur","2019-05-29 05:13:58","TRUE","2","0","0","zomato","banglore",TRUE
"374","Delhi Govt may provide Subsidy to ensure all 2-wheeler delivery &amp; courier services shift to Electric vehicles in ne ","2019-05-29 05:11:32","FALSE","2","0","0","zomato","banglore",FALSE
"375","ZomatoIN Today I ordered food in Zomato we received the food but while opened that some insects are there so dear ","2019-05-29 04:40:02","FALSE","0","0","0","zomato","banglore",FALSE
"376","zomatocare What a reason call me again on the same number?
I never received single call from Zomato side.
Call me again","2019-05-29 04:28:31","FALSE","0","0","-1","zomato","banglore",FALSE
"377","UberEats Delivery boy went home with my food and asked to cancel the order. What a service! Worst ever! Zomato foodpandaIndia","2019-05-29 04:14:46","FALSE","0","0","-1","zomato","banglore",FALSE
"378","RT its_Karthik_d: Impressive. Great initiative ZomatoIN. Whole heartedly wishing the platform for helping the needful.  Order food onlin","2019-05-29 03:25:30","TRUE","3","0","3","zomato","banglore",TRUE
"379","ZomatoIN I used Zomato Gold for a year and I have consciously decided to not use it here on. Can you please stop r ","2019-05-29 02:50:13","FALSE","0","0","1","zomato","banglore",FALSE
"380","vny_shukla Zomato zomatocare I wonder what is the problem in having call support. They have a good strength in t ","2019-05-29 02:08:45","FALSE","0","0","2","zomato","banglore",FALSE
"381","RT its_Karthik_d: Impressive. Great initiative ZomatoIN. Whole heartedly wishing the platform for helping the needful.  Order food onlin","2019-05-29 00:36:55","TRUE","3","0","3","zomato","banglore",TRUE
"382","Impressive. Great initiative ZomatoIN. Whole heartedly wishing the platform for helping the needful.  Order food ","2019-05-29 00:06:37","FALSE","3","10","3","zomato","banglore",FALSE
"383","htTweets Zomato / ZomatoIN - Good job !
We wish more investors come in,
And differently abled folks get jobs for ","2019-05-29 00:03:10","FALSE","0","1","1","zomato","banglore",FALSE
"384","ZomatoIN zomatocare deepigoyal Still no update Zomato third class service","2019-05-28 23:30:08","FALSE","0","0","-1","zomato","banglore",FALSE
"385","deepigoyal zomatocare Still no update Zomato I guess you people play with customer emotions third class service","2019-05-28 23:28:56","FALSE","0","0","-1","zomato","banglore",FALSE
"386","deepigoyal Hatsoff thalaZomato zomatocare ZomatoIN zomato ","2019-05-28 20:42:16","FALSE","0","1","0","zomato","banglore",FALSE
"387","firangibake Ya please do that. I am really disappointed by the services. I wouldn't have opted for your restaurant ","2019-05-28 20:13:01","FALSE","0","0","-1","zomato","banglore",FALSE
"388","Zomato you people are giving such irriliable service. I want a resolution ASAP","2019-05-28 20:00:05","FALSE","0","0","0","zomato","banglore",FALSE
"389","Zomato! I can see that you people are very pro in misleading and cheating on people. I ordered food from firangi b ","2019-05-28 19:58:31","FALSE","0","0","-2","zomato","banglore",FALSE
"390","I reviewed The Great Indian Lassies &amp; Rolls and rated it 3/5 on ZomatoIN LoveFood ","2019-05-28 19:51:53","FALSE","0","0","1","zomato","banglore",FALSE
"391","CNBCYoungTurks mash57 Zomato ShereenBhan CNBCTV18News ZomatoIN deepigoyal fssaiindia neerajarora ","2019-05-28 18:29:33","FALSE","0","0","0","zomato","banglore",FALSE
"392","Great initiative Zomato! ","2019-05-28 18:21:41","FALSE","0","1","1","zomato","banglore",FALSE
"393","I reviewed Shanghai Court and rated it 1/5 on ZomatoIN LoveFood ","2019-05-28 17:26:27","FALSE","0","0","0","zomato","banglore",FALSE
"394","RT NewIndianXpress: Food for thought: Ever felt guilty about wasting food? Read the story of ZomatoIN delivery executive Pathikrit, who f","2019-05-28 17:07:20","TRUE","7","0","-2","zomato","banglore",FALSE
"395","ZomatoIN good job 
Zomato gifts e-vehicle to differently-abled worker after viral video 
","2019-05-28 17:00:29","FALSE","0","0","1","zomato","banglore",FALSE
"396","ZomatoIN hi zomato we have ordered food from chak le India restaurant Kundalahalli Bangalore but your app is confu ","2019-05-28 16:31:52","FALSE","0","0","0","zomato","banglore",FALSE
"397","SwiggyCares Gave 100 rupess that too with condition of minimum order of 100. I need double the amount of order wit ","2019-05-28 16:13:36","FALSE","0","0","0","zomato","banglore",FALSE
"398","zomato you are the best. swiggy one of the worst company","2019-05-28 15:59:53","FALSE","0","0","0","zomato","banglore",FALSE
"399","RT Dazeinfo ""The budding startups are on a hiring spree and bidding huge on the top-notch talent available in Indi ","2019-05-28 15:37:26","FALSE","0","0","3","zomato","banglore",FALSE
"400","SwiggyCares ZomatoIN the bestest zomatocare. Moving to zomato from now on","2019-05-28 15:12:16","FALSE","0","0","0","zomato","banglore",FALSE
"401","Zomato you desperately need to fix the bug in your app. My customer support page is not getting refreshed.","2019-05-28 14:36:31","FALSE","0","0","0","zomato","banglore",FALSE
"402","Zomato ZomatoIN This Zomato delivery guy who got his first salary celebrated it by distributing meals to slum kid ","2019-05-28 13:58:36","FALSE","0","0","1","zomato","banglore",FALSE
"403","RT NewIndianXpress: Food for thought: Ever felt guilty about wasting food? Read the story of ZomatoIN delivery executive Pathikrit, who f","2019-05-28 13:41:20","TRUE","7","0","-2","zomato","banglore",TRUE
"404","deepigoyal Won my heart zomato. Gonna use this app more than others now.","2019-05-28 13:23:52","FALSE","0","0","1","zomato","banglore",FALSE
"405","deepigoyal Zomato great work needs to be done for development of society ....appreciate zomato respect doubled towards u .......","2019-05-28 12:45:24","FALSE","0","0","4","zomato","banglore",FALSE
"406","zomatocare arpitm3hta ZomatoIN Delivery has been made by zomato ","2019-05-28 12:35:43","FALSE","0","0","0","zomato","banglore",FALSE
"407","RT NewIndianXpress: Food for thought: Ever felt guilty about wasting food? Read the story of ZomatoIN delivery executive Pathikrit, who f","2019-05-28 12:04:47","TRUE","7","0","-2","zomato","banglore",TRUE
"408","RT NewIndianXpress: Food for thought: Ever felt guilty about wasting food? Read the story of ZomatoIN delivery executive Pathikrit, who f","2019-05-28 11:57:49","TRUE","7","0","-2","zomato","banglore",TRUE
"409","Food for thought: Ever felt guilty about wasting food? Read the story of ZomatoIN delivery executive Pathikrit, wh ","2019-05-28 11:55:01","FALSE","7","9","-2","zomato","banglore",FALSE
"410","Step aside, Swiggy and Zomato. WhatsApp is the new way to buy and sell food in Bengaluru ","2019-05-28 11:47:08","FALSE","0","2","0","zomato","banglore",FALSE
"411","Nothing can motivate us more than the delightful experiences of our customers. We are deeply humbled &amp; happy to kno ","2019-05-28 11:31:23","FALSE","0","0","2","zomato","banglore",FALSE
"412","ankitkr0 reliancejio Paytm Flipkart Zomato swiggy_in FreshworksInc firstcheque _surgeahead I would add ","2019-05-28 09:48:55","FALSE","0","0","0","zomato","banglore",FALSE
"413","Zomato is always motivating and inspiring in these kind of things. I think Zomato is one of the few organizations w ","2019-05-28 09:32:56","FALSE","0","1","1","zomato","banglore",FALSE
"414","ShristiGupta3 Zomato Adding ZomatoIN","2019-05-28 07:58:02","FALSE","0","0","0","zomato","banglore",FALSE
"415","RT TarunTweeting: Ordered on ZomatoIN on 7th May 2019. 
Restaurent: we got the order late. We are closing. Cancelling your order. Zomato","2019-05-28 07:20:14","TRUE","1","0","0","zomato","banglore",FALSE
"416","ZomatoIN is like the high school crush you'll never have.

They never give you their number so you text them on me ","2019-05-28 06:46:16","FALSE","0","0","-2","zomato","banglore",FALSE
"417","Ordered on ZomatoIN on 7th May 2019. 
Restaurent: we got the order late. We are closing. Cancelling your order. Zo ","2019-05-28 05:58:39","FALSE","1","2","0","zomato","banglore",FALSE
"418","AnandaVikatan Zomato ads ","2019-05-28 05:48:13","FALSE","0","0","0","zomato","banglore",FALSE
"419","Who is a Malayali? 
A Malayali is someone who would vote the BJP out of every constituency they contested in Kerala ","2019-05-28 05:26:42","FALSE","0","1","0","zomato","banglore",FALSE
"420","zomatocare Zomato deepigoyal ZomatoIN ZomatoGold When can i expect a reply from you guys? Its already more the ","2019-05-28 04:29:21","FALSE","0","0","0","zomato","banglore",FALSE
"421","zomatocare Thank you Zomato for a quick response and resolution.","2019-05-28 04:20:58","FALSE","0","0","1","zomato","banglore",FALSE
"422","Ordered Fit thali from eat.fit got maggots for free 
Zomato rates them as Excellent hygiene 
BeCureFit ","2019-05-28 04:15:07","FALSE","0","2","2","zomato","banglore",FALSE
"423","bigbasket_com guys, please open n check All terra pack items before accepting delivery by bigbasket . Another Zom ","2019-05-28 03:47:25","FALSE","0","0","0","zomato","banglore",FALSE
"424","RT PrasenjitDutta5: swiggy_in SwiggyCares Zomato foodpandaIndia if you can write halal food then also highlight that you selling beef.","2019-05-28 03:35:30","TRUE","1","0","0","zomato","banglore",FALSE
"425","Zomato not sure why it's taking so much time. Ordered break fast its more than 45 min food is still prepared. Zoma ","2019-05-28 03:32:56","FALSE","0","0","0","zomato","banglore",FALSE
"426","RT Amazingauto5758: Hats Off to Zomato  ","2019-05-28 02:50:17","TRUE","2","0","0","zomato","banglore",FALSE
"427","ZomatoIN you expect your customers to eat shit just because your ratings turned out to be fake. Highly irresponsib ","2019-05-27 20:44:10","FALSE","1","0","-2","zomato","banglore",FALSE
"428","I ordered food via zomato, which had a 4star rating on the app and the food I received was oily and uncooked. And w ","2019-05-27 20:32:16","FALSE","0","0","0","zomato","banglore",FALSE
"429","sagarikaghose BJP4India U r so obsessed with BJP4India that u will ask questions to them even if ur Zomato don' ","2019-05-27 18:57:56","FALSE","0","0","0","zomato","banglore",FALSE
"430","RT AnilKhadloya: Despite having activated DND years ago, Zomato has been shameleasly &amp; relentlessly spamming me with automated voice cal","2019-05-27 18:27:51","TRUE","2","0","-1","zomato","banglore",FALSE
"431","Zomato ,
When it comes to food, I get bloody annoyed,
Placed an order with missing items,
How irritating it's, and ","2019-05-27 18:15:22","FALSE","0","0","-2","zomato","banglore",FALSE
"432","ZomatoIN ZomatoIN worst experience. I got fine of 192 without any reason. After waiting for 1 hr i have cancelle ","2019-05-27 18:11:54","FALSE","0","0","0","zomato","banglore",FALSE
"433","ZomatoIN ZomatoIN worst experience. I got fine of 192 without any reason. After waiting for 1 hr i have cancelle ","2019-05-27 18:11:47","FALSE","0","0","0","zomato","banglore",TRUE
"434","ZomatoIN ZomatoIN worst experience. I got fine of 192 without any reason. After waiting for 1 hr i have cancelle ","2019-05-27 18:11:40","FALSE","0","1","0","zomato","banglore",TRUE
"435","ZomatoIN worst experience. I got fine of 192 without any reason. After waiting for 1 hr i have cancelled order. M ","2019-05-27 18:10:28","FALSE","0","0","-1","zomato","banglore",FALSE
"436","Zomato zomatocare ZomatoIN imVkohli this is what zomatos are doing on common people special occasion...and not ","2019-05-27 17:40:06","FALSE","0","0","0","zomato","banglore",FALSE
"437","Zomato zomatocare ZomatoIN this is how I receive cake who is responsible for this raised concern to support team ","2019-05-27 17:37:56","FALSE","0","1","0","zomato","banglore",FALSE
"438","RT Amazingauto5758: Hats Off to Zomato  ","2019-05-27 17:12:29","TRUE","2","0","0","zomato","banglore",TRUE
"439","Zomato it's taking more than 45 min to deliver the order. Zomato took 25 min to allot valet. ","2019-05-27 17:05:51","FALSE","0","0","0","zomato","banglore",FALSE
"440","zomatocare 1071179599
1497181213
These are 2 orders.I was placing 1 but at the same time due to the Zomato app fal ","2019-05-27 17:04:38","FALSE","0","0","0","zomato","banglore",FALSE
"441","RT AnilKhadloya: Despite having activated DND years ago, Zomato has been shameleasly &amp; relentlessly spamming me with automated voice cal","2019-05-27 16:45:56","TRUE","2","0","-1","zomato","banglore",TRUE
"442","Please mail your responses to swiggysucksgmail.com Zomato ZomatoIN","2019-05-27 16:34:39","FALSE","0","0","0","zomato","banglore",FALSE
"443","Zomato poorcustomersupport is absolute useless, only make fake promises. What can we do against these malpractice ","2019-05-27 15:56:48","FALSE","0","0","-1","zomato","banglore",FALSE
"444","Zomato holding my money for over a month now for a failed transaction. poorsupport. Fake promised twice for refun ","2019-05-27 15:54:12","FALSE","0","0","-1","zomato","banglore",FALSE
"445","ZomatoIN Zomato zomatocare Its been almost two months and you guys still could not resolve my issue. How hard is ","2019-05-27 15:38:23","FALSE","0","0","-2","zomato","banglore",FALSE
"446","swiggy_in SwiggyCares Zomato foodpandaIndia if you can write halal food then also highlight that you selling be ","2019-05-27 15:26:16","FALSE","1","0","0","zomato","banglore",FALSE
"447","I reviewed Biryani Trip and rated it 3/5 on ZomatoIN LoveFood ","2019-05-27 15:00:39","FALSE","0","0","0","zomato","banglore",FALSE
"448","Just gave Biryani Trip a 3/5 rating on Zomato LoveFood ","2019-05-27 15:00:32","FALSE","0","0","0","zomato","banglore",FALSE
"449","We have to live greatly,  we have to risk greatly.... Hat's off mam Delhi Zomato Zomato ","2019-05-27 14:50:40","FALSE","0","4","-1","zomato","banglore",FALSE
"450","Tejasngowda narendramodi CimGOI FinMinIndia ZomatoIN zomatocare Zomato I am eagerly waiting for tat auspicio ","2019-05-27 14:48:10","FALSE","0","0","1","zomato","banglore",FALSE
"451","Despite having activated DND years ago, Zomato has been shameleasly &amp; relentlessly spamming me with automated voi ","2019-05-27 14:46:06","FALSE","2","3","-1","zomato","banglore",FALSE
"452","Tejasngowda narendramodi CimGOI FinMinIndia ZomatoIN zomatocare Zomato Dont evr make a mistake of orderng 4m ","2019-05-27 14:45:05","FALSE","0","0","-1","zomato","banglore",FALSE
"453","RT Tejasngowda: Zomato ZomatoIN
I hv affected by d service of zomato.Due to which I hv raised a complaint through email to zomato.But st","2019-05-27 14:41:51","TRUE","1","0","-1","zomato","banglore",FALSE
"454","2/2 As most of us are working and not able to spend time on consumer court on filing cases. These people are misusi ","2019-05-27 14:41:19","FALSE","0","0","0","zomato","banglore",FALSE
"455","My dear beloved modi ji, In the name of your dream DIGITAL India these zomato and other online merchants are cheati ","2019-05-27 14:36:26","FALSE","0","0","1","zomato","banglore",FALSE
"456","Garlic paste ?? Is it a dip?? See snapshot below zomatocare Zomato ","2019-05-27 14:31:18","FALSE","0","3","0","zomato","banglore",FALSE
"457","Iam_Aaffu ZomatoIN U vl recv a call only aftr posting on CF. That too only to offer u some Silly Credits. 
zomatocare Zomato","2019-05-27 14:30:55","FALSE","0","1","-1","zomato","banglore",FALSE
"458","zomatocare ZomatoIN somebody from Zomato needs to call me NOW on 9900069996","2019-05-27 14:24:37","FALSE","0","0","0","zomato","banglore",FALSE
"459","Zomato didn't delivered the ordered item. Delivery boy cancelled the order from their side but refund also not pro ","2019-05-27 14:22:04","FALSE","0","0","0","zomato","banglore",FALSE
"460","zomatocare ZomatoIN I need someone to call me now from Zomato OR IM GOING TO THE POLICE. 9900069996","2019-05-27 14:21:57","FALSE","0","0","0","zomato","banglore",FALSE
"461","AjayGobbur zomatocare Zomato ZomatoIN ZomatoNZ Dont evr make a mistake of orderng 4m dese B******s.Recvd a cal ","2019-05-27 14:21:25","FALSE","0","0","-1","zomato","banglore",FALSE
"462","ZomatoIN zomatocare 
Isit right to apply penalty if v r not able to receive their call on time , isit right to ta ","2019-05-27 14:19:31","FALSE","0","1","1","zomato","banglore",FALSE
"463","Zomato ZomatoIN zomatocare why you call yourself food delivery app when you cant deliver on time.","2019-05-27 14:14:29","FALSE","0","0","0","zomato","banglore",FALSE
"464","ZomatoIN is Zomato delivering food to 577501 pincode?","2019-05-27 13:25:33","FALSE","0","0","0","zomato","banglore",FALSE
"465","zomatocare Regarding order number 1008286096. I didn't received the order and when I asked for refund through your ","2019-05-27 10:40:32","FALSE","0","0","1","zomato","banglore",FALSE
"466","zomatocare deepigoyal Any update Zomato ??","2019-05-27 10:03:45","FALSE","0","0","0","zomato","banglore",FALSE
"467","I reviewed Aurum Brew Works and rated it 5/5 on ZomatoIN LoveFood ","2019-05-27 10:02:47","FALSE","0","0","1","zomato","banglore",FALSE
"468","RT jeryalthaf: Wow! Zomato s delivery only kitchens. Was amazed to see the breadth. ","2019-05-27 10:02:19","TRUE","2","0","2","zomato","banglore",FALSE
"469","Zomato zomatocare ZomatoIN what kind of customer service u have, no response... no quality food... not even know ","2019-05-27 09:44:23","FALSE","0","0","-2","zomato","banglore",FALSE
"470","zomatocare Zomato ZomatoIN Here is the order number: - 1022305348
Please check fast.","2019-05-27 08:31:32","FALSE","0","0","1","zomato","banglore",FALSE
"471","RT dbsmrktng: swiggy_in Zomato UberEats Please share your Contact numbers and email id for Customers . And please mention the Quantity","2019-05-27 08:27:18","TRUE","1","0","0","zomato","banglore",FALSE
"472","swiggy_in Zomato UberEats Please share your Contact numbers and email id for Customers . And please mention the ","2019-05-27 08:27:12","FALSE","1","1","0","zomato","banglore",FALSE
"473","zomatocare worst ever food delivered as Briyani from Zomato by O' Briyani by OYO , Koyambedu branch, Chennai. Wast ","2019-05-27 08:24:14","FALSE","0","1","-1","zomato","banglore",FALSE
"474","RT nitingupta220: Hey Zomato ZomatoIN I have ordered some food from Zomato last week but the food delivered is uncooked and the quantity","2019-05-27 08:21:37","TRUE","1","0","0","zomato","banglore",FALSE
"475","Techglares I'm very hungry now

Any Promocode for zomato..if any pls share us...","2019-05-27 08:18:01","FALSE","0","0","0","zomato","banglore",FALSE
"476","Hey Zomato ZomatoIN I have ordered some food from Zomato last week but the food delivered is uncooked and the qua ","2019-05-27 07:54:13","FALSE","1","0","0","zomato","banglore",FALSE
"477","Unlimited leaves and Keto meals, Indonesia's Go-Jek woos India talent. gojekindonesia gojektech dunzo swiggy ","2019-05-27 07:23:47","FALSE","0","0","2","zomato","banglore",FALSE
"478","Hats Off to Zomato  ","2019-05-27 06:41:44","FALSE","2","23","0","zomato","banglore",FALSE
"479","Zomato I ordered from Faasos through your platform.
Even though I never received the order it is showing delivered.
Please help.","2019-05-27 06:22:08","FALSE","0","0","-1","zomato","banglore",FALSE
"480","Though we like it or not, we have developed the habit of ordering online. Would you still order from Swiggy /zomato ","2019-05-27 06:05:19","FALSE","0","2","1","zomato","banglore",FALSE
"481","MobiKwik most of the food outlets are not in Chennai, hence not very useful. Rather you have the same offer on Swi ","2019-05-27 04:58:33","FALSE","0","1","1","zomato","banglore",FALSE
"482","RT randomtaging: SwiggyCares your executives are high!They are saying they will take this as a feedback ? Cockroaches in thumbs up! sorry","2019-05-27 04:47:06","TRUE","2","0","-1","zomato","banglore",FALSE
"483","RT harshit_lucky: Got a cockroach in the food ordered from rollsmania from Zomato  saying insect is outside the food so we can't refund/","2019-05-27 04:45:15","TRUE","1","0","1","zomato","banglore",FALSE
"484","RT pratikmantri95: ZomatoIN zomatocare Zomato 

I had ordered for a Masala chai from Chai point, looks like you have provided me a cock","2019-05-27 04:42:20","TRUE","1","0","1","zomato","banglore",FALSE
"485","RT shantanugupta: Hey deepigoyal I totally respect your vision for ZomatoIN Zomato but when you get this unhygienic food issue , this i","2019-05-27 04:37:37","TRUE","7","0","0","zomato","banglore",FALSE
"486","ZomatoIN 

I ordered a food in Zomato and we received the same but one item is missing ,I have checked with suppor ","2019-05-27 04:36:47","FALSE","0","1","0","zomato","banglore",FALSE
"487","zomatocare Zomato deepigoyal Zomato ZomatoIN ZomatoGold zomatocare 
Kindly let me know how long it will take ","2019-05-27 04:29:06","FALSE","0","0","1","zomato","banglore",FALSE
"488","rashmirajput_ET Zomato zomatocare ZomatoIN Happens when people think them self as King","2019-05-27 04:15:22","FALSE","0","0","0","zomato","banglore",FALSE
"489","deepigoyal Zomato 
Go through the below link and rply 
","2019-05-27 04:06:07","FALSE","0","0","0","zomato","banglore",FALSE
"490","Day 11

Home-delivered the world of madness and miracles in Upper Gunehar. Call us the Zomato of stories. ","2019-05-27 03:53:18","FALSE","0","0","0","zomato","banglore",FALSE
"491","Zomato ZomatoIN
I hv affected by d service of zomato.Due to which I hv raised a complaint through email to zomato ","2019-05-27 02:48:45","FALSE","1","0","-1","zomato","banglore",FALSE
"492","zomatocare theskindoctor13 Why no reply yet zomatocare ZomatoIN ? Is it true that Zomato don't care????","2019-05-27 02:35:14","FALSE","0","0","-1","zomato","banglore",FALSE
"493","RT jeryalthaf: Wow! Zomato s delivery only kitchens. Was amazed to see the breadth. ","2019-05-27 01:20:39","TRUE","2","0","2","zomato","banglore",TRUE
"494","RT Manan_13: anurag_sinha OneChilledBiwi lady_gabbar SubwayIndia swiggy_in Zomato Yes, zomatocare sucks more than Swiggy. See this","2019-05-26 20:58:38","TRUE","1","0","-1","zomato","banglore",FALSE
"495","falsewinger Zomato zomatocare ZomatoIN BehrouzBiryani BiryaniBehrouz faasos Help_at_Faasos At least you got. I didn't get anything.","2019-05-26 20:14:41","FALSE","0","0","0","zomato","banglore",FALSE
"496","zomatocare Zomato DIdn't solve much. It's terrible. I was informed about the cancelled order after two hours.","2019-05-26 20:13:54","FALSE","0","0","-2","zomato","banglore",FALSE
"497","zomatocare Zomato Please check DM.","2019-05-26 19:58:18","FALSE","0","0","0","zomato","banglore",FALSE
"498","Hi Zomato, zomatocare, ZomatoIN
Stop.Torturing.People. 
Ordered at 11:39 pm from BehrouzBiryani BiryaniBehrouz ","2019-05-26 19:54:53","FALSE","0","0","0","zomato","banglore",FALSE
"499","anurag_sinha OneChilledBiwi lady_gabbar SubwayIndia swiggy_in Zomato Yes, zomatocare sucks more than Swiggy. ","2019-05-26 19:32:10","FALSE","1","1","-1","zomato","banglore",FALSE
"500","zomatocare Zomato Sent over dm","2019-05-26 19:22:30","FALSE","0","0","0","zomato","banglore",FALSE
"501","Yo Zomato could someone reply on chat please!!","2019-05-26 19:18:49","FALSE","0","0","0","zomato","banglore",FALSE
"502","Why do riders need bikes, so they can deliver food at our door step. If they don't have a bike can they still deliv ","2019-05-26 19:14:43","FALSE","0","0","0","zomato","banglore",FALSE
"503","WFRising 5. Swiggy
6. Zomato","2019-05-26 18:30:02","FALSE","0","1","0","zomato","banglore",FALSE
"504","Zomato zomatocare ZomatoIN Oven_Story your service and customer service both are horrible. You take 2 hrs to de ","2019-05-26 18:14:01","FALSE","0","0","-1","zomato","banglore",FALSE
"505","zomatocare Zomato ZomatoIN How would you have feel seeing such nuisance in your dinner","2019-05-26 18:05:05","FALSE","0","0","-1","zomato","banglore",FALSE
"506","zomatocare Zomato ZomatoIN My order number
1672517174
Please check the chat history and let me know I would have ","2019-05-26 18:04:17","FALSE","0","0","0","zomato","banglore",FALSE
"507","roooossshhiiiii It's swiggy , order from zomato untill he comes ","2019-05-26 18:00:01","FALSE","0","1","0","zomato","banglore",FALSE
"508","ZomatoIN Zomato  Order Id:1155012964. Ordered mutton biryani it mutton was rotten and sour, my mom puked after ea ","2019-05-26 17:59:12","FALSE","0","0","-2","zomato","banglore",FALSE
"509","went to Zomato chat and they gave credits with even thinking that what is the severity of that situation when it i ","2019-05-26 17:50:27","FALSE","0","0","-1","zomato","banglore",FALSE
"510","I don't know what is the issue with Zomato. It has done the same thing with me multiple times. And this is the issu ","2019-05-26 17:50:19","FALSE","0","0","-1","zomato","banglore",FALSE
"511","ShareenSharma1 ZomatoIN Lol. Every other zomato order","2019-05-26 17:48:35","FALSE","0","1","0","zomato","banglore",FALSE
"512","went to Zomato chat and they gave credits with even thinking that what is the severity of that situation when it i ","2019-05-26 17:47:48","FALSE","0","0","-1","zomato","banglore",TRUE
